Longitude,Latitude,city,SIC2,SIC3
121.3232562,31.36021374,3101,20,203
121.6426601,30.8698915,3101,14,144
121.4634295,31.23075439,3101,14,144
121.4878995,31.24916171,3101,29,292
121.4145981,31.17356385,3101,39,396
121.6515989,31.06925327,3101,18,181
121.3055797,31.05835626,3101,18,182
121.4325217,31.11823962,3101,18,182
121.2342076,30.83978833,3101,34,342
121.3929109,31.00140168,3101,35,355
121.2008012,31.33811073,3101,35,352
121.4878995,31.24916171,3101,30,305
121.5094065,31.14564981,3101,33,332
121.3761517,31.24072968,3101,38,382
121.4567206,31.26327331,3101,24,241
121.4878995,31.24916171,3101,33,339
121.5142799,31.24590765,3101,15,151
121.4267733,31.02504753,3101,34,345
121.2523547,31.33135384,3101,21,219
121.4960721,31.22720344,3101,27,272
121.3166657,31.03980419,3101,35,359
121.4233576,31.12845012,3101,35,354
121.6168744,31.25228449,3101,33,333
121.4878995,31.24916171,3101,14,141
121.551893,31.33603894,3101,34,341
121.4443196,31.19892616,3101,36,366
121.525804,31.22121876,3101,27,271
121.4878995,31.24916171,3101,29,291
121.365159,30.76497034,3101,39,396
121.2889172,30.81061412,3101,18,182
121.3837746,31.28436964,3101,30,306
121.3342583,30.89186706,3101,39,391
121.5126338,31.27502152,3101,14,145
121.7374361,30.85840989,3101,27,275
121.5014988,31.14190126,3101,18,182
121.2878109,31.35748395,3101,38,387
121.2772576,31.09436353,3101,39,396
121.4237905,31.00886977,3101,39,397
121.5393684,31.03375287,3101,18,181
121.3710501,31.11650452,3101,39,397
121.3837277,31.21078116,3101,19,192
121.9036599,30.96318385,3101,33,338
121.5914541,31.08448421,3101,15,152
121.1661214,31.18030868,3101,33,332
121.3983327,31.23503935,3101,35,353
121.4450464,31.12116359,3101,23,231
121.4312904,31.02867171,3101,14,141
121.4878995,31.24916171,3101,19,195
121.7598849,30.91087158,3101,17,177
121.1952801,30.89881508,3101,18,182
121.2786486,30.79962792,3101,18,182
121.5479406,31.35741929,3101,26,266
121.2968956,30.73986084,3101,38,383
121.4618462,31.2651922,3101,14,141
121.4346366,31.17370621,3101,17,171
121.1667648,31.38710145,3101,38,387
121.3021824,31.31586469,3101,18,182
121.2990406,31.3401515,3101,29,291
121.4425237,31.24473508,3101,13,135
121.2961433,31.32754343,3101,14,142
121.1785192,31.37435209,3101,33,333
121.2809853,31.36866935,3101,38,382
121.4397338,31.19563553,3101,35,358
121.4690909,31.36692162,3101,30,303
121.4772609,30.97330739,3101,27,276
121.6248919,31.26153523,3101,26,264
121.4509951,31.22504795,3101,14,141
121.5039727,31.1618229,3101,17,178
113.3397056,23.13862763,3101,34,347
121.3265071,31.411389,3101,30,305
121.3952964,31.09464937,3101,26,268
121.4434466,31.19826476,3101,18,183
121.4403176,31.12735983,3101,35,359
121.3092311,31.22052193,3101,35,353
121.1089694,31.16904991,3101,17,171
121.4295073,31.03273466,3101,17,171
121.2725883,31.23278869,3101,29,292
121.3659332,31.2264487,3101,28,282
121.6257017,31.20130634,3101,23,232
121.7316391,31.21931408,3101,17,171
121.6372997,31.33442974,3101,33,336
121.6710042,31.28900555,3101,26,266
121.3043767,31.02501861,3101,26,266
121.258271,31.38756576,3101,23,231
121.739966,31.26683705,3101,34,346
121.6177481,31.34112713,3101,33,335
121.6680387,31.28832377,3101,26,266
121.5229669,31.21926651,3101,35,358
121.5730749,31.26028521,3101,30,307
121.5707426,31.176255,3101,34,346
121.5825818,31.18899166,3101,22,223
121.5411675,30.84902217,3101,38,384
121.3866089,31.03757564,3101,29,292
114.3358401,30.493991,3101,29,292
121.3657355,31.14315291,3101,37,375
121.3565649,31.1265385,3101,24,241
121.4114844,31.18020834,3101,30,303
121.432107,31.08838077,3101,18,182
121.4878995,31.24916171,3101,31,314
121.6262783,31.26114622,3101,18,181
121.4878995,31.24916171,3101,34,344
121.4878995,31.24916171,3101,30,309
121.4684324,31.19637598,3101,14,141
121.5237566,31.10696648,3101,22,223
121.4610904,31.13857412,3101,26,268
121.4364922,31.19153968,3101,30,305
121.0928756,31.25091622,3101,24,242
121.4878995,31.24916171,3101,31,313
121.0861348,30.98834757,3101,34,343
121.3860478,31.18753182,3101,38,382
121.4249942,31.37343225,3101,36,366
121.4369642,31.04144701,3101,34,344
121.4302189,31.17400582,3101,34,345
121.582932,31.3055722,3101,38,386
121.4473115,31.1593729,3101,14,141
121.1297374,31.18684912,3101,29,292
121.3788195,31.37134266,3101,34,344
111.1616286,39.38886868,3101,35,354
121.4655735,31.24548901,3101,33,338
121.3130809,31.04836413,3101,22,223
121.3319814,31.05602339,3101,34,345
121.180787,31.15888829,3101,38,381
121.3710278,31.01083192,3101,38,382
121.2974052,31.17922349,3101,26,268
121.4125636,31.18274513,3101,38,383
121.4405697,31.2216498,3101,26,265
121.4878995,31.24916171,3101,39,396
121.4105515,31.17322213,3101,23,231
121.7615379,30.91045307,3101,21,213
121.5394275,31.0331493,3101,29,291
121.4536573,31.02632452,3101,40,401
121.4878995,31.24916171,3101,33,333
121.4878995,31.24916171,3101,40,404
121.414054,31.16493884,3101,39,392
121.4878995,31.24916171,3101,38,382
121.129266,30.99084058,3101,38,387
121.4780281,30.81519559,3101,26,263
121.3699735,31.27291275,3101,23,231
121.2287495,31.20237043,3101,30,303
121.0949737,31.23893235,3101,26,268
121.4878995,31.24916171,3101,18,181
121.1126549,30.94614757,3101,24,241
121.2796096,31.22601172,3101,33,332
120.9740781,31.06062679,3101,29,292
121.2708216,31.16541076,3101,33,335
121.3451672,31.43547978,3101,18,183
121.623765,31.25253219,3101,34,346
121.4878995,31.24916171,3101,38,382
121.6984088,31.24424079,3101,30,302
121.4733778,31.31319956,3101,36,366
121.0931947,31.21969094,3101,36,366
121.4236645,31.19462131,3101,36,366
121.1928313,31.31865327,3101,26,264
121.2129602,30.89879426,3101,18,181
121.2669572,31.39908482,3101,38,387
121.4018618,31.08069417,3101,32,326
121.4026715,31.62731937,3101,14,149
121.5949334,31.21807844,3101,38,385
121.4878995,31.24916171,3101,40,402
121.4118842,31.17829871,3101,38,383
121.6056919,31.33930218,3101,18,182
121.2962121,31.17817977,3101,19,192
121.0665624,31.08563311,3101,18,181
121.2567774,31.029342,3101,38,383
121.3892142,31.08739958,3101,39,397
121.4439765,31.12277968,3101,26,265
121.6920047,31.22362949,3101,34,346
121.6007203,38.96922217,3101,26,264
121.2882493,31.22746446,3101,33,331
121.4878995,31.24916171,3101,24,243
121.3479169,31.25539405,3101,26,261
121.1580232,31.0048219,3101,19,194
121.4653156,31.27298164,3101,34,346
121.4878995,31.24916171,3101,23,231
121.5687779,31.15382108,3101,35,358
121.2293025,31.31188948,3101,30,303
121.6009158,31.21249846,3101,37,371
121.3093958,31.06089128,3101,29,292
121.4878995,31.24916171,3101,40,401
121.4878995,31.24916171,3101,18,182
121.1570363,31.0055807,3101,22,222
121.6269372,31.20135908,3101,29,292
121.6598374,31.19979214,3101,30,302
121.7525645,31.18944872,3101,37,376
121.666406,31.28704745,3101,38,384
121.6260999,31.16140267,3101,34,342
121.4427001,31.15872652,3101,38,381
121.4878995,31.24916171,3101,26,265
121.4252719,31.41937752,3101,26,261
121.5266896,31.23616926,3102,43,434
121.5220552,31.30746589,3101,38,385
121.0378319,31.10486103,3101,32,326
121.0379711,30.98138295,3101,38,382
121.0402867,31.10504647,3101,23,231
121.4626225,31.222485,3101,26,266
121.4026782,31.29238316,3101,22,223
121.3128778,31.12170048,3101,39,397
121.1839172,31.2088898,3101,19,195
121.3180572,31.18354022,3101,22,223
121.4313559,31.17332872,3101,38,383
106.5064778,29.67165576,3101,36,366
121.2946236,31.14163502,3101,35,352
121.4675219,31.39182267,3101,31,314
121.395434,31.0926111,3101,27,276
121.6953608,31.21461656,3101,37,375
121.4878995,31.24916171,3101,22,222
121.6002216,31.25101333,3101,33,333
121.5999053,31.3513307,3101,16,162
121.5206219,31.24448184,3101,34,347
121.3147324,31.35564252,3101,22,223
121.1251224,31.08771254,3101,39,397
121.1360343,31.19303664,3101,18,181
113.7308111,34.75052303,3101,20,202
121.2728659,31.03627398,3101,26,266
121.5760757,30.93017741,3101,23,231
121.4766345,31.40175043,3101,38,382
121.5026656,31.33291873,3101,14,146
121.5225951,31.24161285,3101,26,261
121.311324,31.02673635,3101,33,333
121.2614984,31.02507509,3101,29,291
121.7555811,30.97798718,3101,22,223
121.3833554,31.00787788,3101,26,268
121.6108881,30.96048975,3101,26,263
121.3623879,31.22559317,3101,39,396
121.4113364,31.17048568,3101,34,344
121.2728659,31.03627398,3101,26,265
121.0976678,31.22384334,3101,35,352
121.4878995,31.24916171,3101,29,292
121.3999826,31.41753712,3101,30,302
121.3896395,31.0035948,3101,34,348
121.5724267,30.86629794,3101,27,276
121.462266,31.25173471,3101,40,401
121.4878995,31.24916171,3101,33,336
121.4213192,31.22410598,3101,39,396
121.3125497,30.99627164,3101,18,181
121.4878995,31.24916171,3101,39,396
121.4126791,31.18152871,3101,26,261
121.1821544,31.1817167,3101,23,231
121.3503667,31.2550337,3101,38,385
121.222646,31.28170441,3101,17,177
121.2393904,31.46701218,3101,21,211
121.1605479,31.2515217,3101,17,171
121.3138199,31.02523291,3101,31,313
121.4055989,31.13117373,3101,30,302
121.4878995,31.24916171,3101,35,359
121.4368805,31.17526789,3101,23,231
121.2510814,31.36769056,3101,31,314
121.3187857,31.45963059,3101,42,421
121.7591989,31.19494475,3101,34,342
121.4878995,31.24916171,3101,26,264
121.2577523,31.03724138,3101,18,182
121.4442611,31.00429339,3101,30,307
121.4878995,31.24916171,3101,38,383
121.6206947,31.25873512,3101,40,401
121.4878995,31.24916171,3101,34,345
116.3728816,39.87452005,3101,34,343
121.4113211,30.88899769,3101,35,353
121.4031352,30.91356957,3101,18,181
121.1530648,31.00499138,3101,18,181
121.4878995,31.24916171,3101,35,352
121.2599505,31.02667258,3101,29,292
121.241313,31.20307114,3101,38,383
121.403319,31.21966357,3101,18,181
121.5721781,31.11287129,3101,18,183
121.6065605,31.03191556,3101,18,181
121.7415887,31.03745417,3101,33,332
121.4878995,31.24916171,3101,39,396
121.4878995,31.24916171,3101,41,411
121.4878995,31.24916171,3101,38,382
118.7966646,32.05101009,3101,34,344
121.3677578,31.14182662,3101,18,182
121.527436,31.21984565,3101,24,241
121.5479406,31.35741929,3101,26,266
121.6118175,31.29933966,3101,34,346
121.2279467,31.15916499,3101,35,355
121.4878995,31.24916171,3101,18,183
121.2575453,31.02324672,3101,39,395
121.4878995,31.24916171,3101,35,352
121.4878995,31.24916171,3101,17,178
120.9666522,31.08183153,3101,39,391
121.3535055,31.16964314,3101,14,141
121.2557518,31.36960296,3101,36,366
121.2309512,31.24875983,3101,29,292
121.2466752,31.47309259,3101,26,266
121.4434466,31.19826476,3101,33,339
121.4636935,31.21837855,3101,18,183
121.1613702,31.18608617,3101,34,344
121.6983926,31.21496485,3101,34,342
121.2796096,31.22601172,3101,29,292
121.3617975,31.0304572,3101,28,282
121.5407777,31.1101756,3101,18,181
121.3123835,31.25485537,3101,39,397
121.4864467,31.24197833,3101,39,392
121.3811628,31.28474506,3101,27,272
121.4878995,31.24916171,3101,30,305
121.0882837,31.22089359,3101,18,183
121.0834306,31.27315698,3101,33,336
121.287884,31.11653234,3101,29,291
121.6139197,31.64295819,3102,33,335
121.3047572,31.12683693,3101,26,268
121.4125597,31.40774366,3101,35,356
121.4878995,31.24916171,3101,26,268
121.4878995,31.24916171,3101,17,178
121.4878995,31.24916171,3101,27,277
121.6279879,31.10458028,3101,35,358
121.1955535,31.44415876,3101,31,314
121.4442449,31.10209352,3101,33,332
121.3272144,31.02893282,3101,30,309
121.2906769,31.13325325,3101,34,348
121.4878995,31.24916171,3101,26,265
121.4478997,31.16047173,3101,13,135
121.3375102,31.35204931,3101,34,345
121.4155577,31.18570578,3101,40,402
121.4878995,31.24916171,3101,39,392
121.54327,30.9256401,3101,34,346
121.2419417,31.00770241,3101,22,222
121.4105099,31.17961243,3101,39,397
121.4104104,31.18002064,3101,22,223
121.3819285,31.29018281,3101,26,268
121.4878995,31.24916171,3101,35,358
121.7590336,30.91252274,3101,26,261
121.5739616,31.27013143,3101,29,291
121.4878995,31.24916171,3101,39,397
106.7240705,26.57460073,3101,14,142
121.4138831,31.36888379,3101,29,292
121.5427119,31.1044147,3101,18,182
121.4878995,31.24916171,3101,38,385
121.1939979,30.96809956,3101,39,396
121.4288654,31.06323607,3101,35,354
121.718828,31.08268476,3101,37,376
121.3954011,31.30971719,3101,34,349
121.4130278,31.05935916,3101,29,292
121.6600741,31.19637727,3101,33,331
121.5530781,31.36689303,3101,26,266
121.2333722,31.36927382,3101,33,333
121.3127653,31.44619974,3101,33,339
121.4878995,31.24916171,3101,29,292
121.4878995,31.24916171,3101,39,397
121.3818814,31.01383965,3101,14,149
121.2818907,31.36653716,3101,22,223
117.1882638,39.15321844,3101,33,331
121.2611299,31.27734498,3101,34,346
121.4286783,31.03390782,3101,39,395
121.2665249,31.41709112,3101,39,396
121.5740051,31.30499146,3101,13,133
121.1797374,31.15287689,3101,39,392
121.4134844,31.1780517,3101,35,358
121.5700843,30.85144912,3101,26,265
121.4878995,31.24916171,3101,39,399
121.3143893,31.04381011,3101,14,149
121.3840791,31.11819869,3101,18,182
121.4812058,31.26194754,3101,40,401
121.3601551,31.07245748,3101,18,182
121.293635,31.38515657,3101,29,291
121.2520237,31.21162544,3101,29,292
121.4468557,31.23713907,3101,15,152
121.4878995,31.24916171,3101,40,401
121.4149337,31.21301353,3101,38,385
121.4716249,31.27008383,3101,23,231
121.3941616,31.08126286,3101,38,385
121.3177796,31.06855537,3101,26,268
121.538828,31.11416897,3101,14,149
121.6596339,31.11346528,3101,17,178
121.337687,31.35325422,3101,24,244
121.3949212,31.09236346,3101,40,401
121.4036332,31.08057051,3101,26,264
121.3641133,31.02338697,3101,29,291
121.4504575,31.10372219,3101,36,366
121.1935718,31.11517822,3101,29,291
121.2863557,31.37795668,3101,23,231
121.3828215,31.06598831,3101,33,333
121.3079127,31.13935012,3101,23,231
121.6872942,30.92057115,3101,19,195
121.6120997,31.34134787,3101,14,141
121.2900732,31.47270454,3101,39,397
121.5305612,31.23469143,3101,34,343
121.2632453,31.02697429,3101,15,152
121.687391,31.21890464,3101,39,397
121.2110746,31.24852677,3101,39,397
121.3807042,31.16401972,3101,29,292
121.4553731,31.27586949,3101,14,149
121.3116892,31.3458047,3101,35,353
121.2670496,31.24020781,3101,22,223
121.4878995,31.24916171,3101,38,384
114.5292335,36.64689372,3101,30,303
121.6526626,30.9607553,3101,17,178
121.4180987,31.21371329,3101,18,181
121.1835872,31.29416194,3101,26,265
121.6643376,31.30973262,3101,29,292
121.3141223,31.346215,3101,26,264
121.6763248,31.16852386,3101,29,292
121.4878995,31.24916171,3101,38,383
121.4878995,31.24916171,3101,26,264
121.0619245,30.93757751,3101,26,265
121.2228656,31.25420709,3101,29,292
121.3097787,31.05726619,3101,22,223
119.3684889,33.01379717,3208,23,231
121.592899,31.10647617,3101,26,264
121.4878995,31.24916171,3101,30,302
121.6052206,31.25602234,3101,29,292
121.4264499,31.19774296,3101,30,306
121.4878995,31.24916171,3101,29,292
121.4019788,31.07227141,3101,18,182
121.4327488,31.11919927,3101,23,231
121.7115034,31.09153817,3101,33,331
121.4878995,31.24916171,3101,29,292
121.4479796,31.15948778,3101,18,181
121.6016978,31.2197258,3101,27,272
116.4692511,39.96163382,3101,26,264
121.257249,31.03509664,3101,35,357
121.7429122,31.24669561,3101,33,331
121.1624622,31.38692497,3101,18,181
121.4687911,31.27941485,3101,34,343
121.3155408,31.26866698,3101,23,231
121.2848334,31.27594896,3101,35,352
121.6416276,31.15415066,3101,30,302
121.4878995,31.24916171,3101,23,231
121.6408632,31.14101363,3101,38,383
121.5453436,31.35114397,3101,26,266
104.1141293,37.55033947,3101,42,421
121.0613229,31.08242014,3101,18,181
121.2451597,30.99392647,3101,39,397
121.4807191,31.11135555,3101,30,302
121.4841762,31.24375182,3101,26,264
121.1907844,31.31732904,3101,31,314
121.4878995,31.24916171,3101,26,268
121.0411937,31.10507213,3101,19,195
121.322679,30.95298071,3101,18,181
121.5966293,30.93015284,3101,38,383
121.4382918,31.39315587,3101,34,346
121.3088073,31.06296564,3101,14,143
104.1141293,37.55033947,3101,33,331
121.5228208,31.17324429,3101,40,401
121.45732,31.35393166,3101,30,302
121.1867098,31.15366409,3101,30,303
121.4878995,31.24916171,3101,35,355
121.4878995,31.24916171,3101,40,401
121.2396729,31.20313952,3101,19,192
121.2921201,31.32455644,3101,30,305
121.3321885,31.31967435,3101,38,383
121.5391852,31.10957552,3101,18,182
121.2601507,31.03621496,3101,39,392
121.6865059,31.22200305,3101,36,366
121.4878995,31.24916171,3101,17,178
121.4878995,31.24916171,3101,30,302
121.3868441,31.19541119,3101,17,177
121.4878995,31.24916171,3101,29,292
121.3292005,30.94429536,3101,18,181
121.4404495,31.24163125,3101,15,152
116.3595001,39.91917267,3101,38,382
121.4878995,31.24916171,3101,35,358
121.412073,31.20956078,3101,26,266
121.289071,30.94575919,3101,38,385
121.7106298,31.12351173,3101,26,266
121.4477651,31.23283864,3101,18,181
121.291755,31.06076738,3101,34,344
121.3573155,31.13372556,3101,35,352
121.3893019,31.18545659,3101,29,292
121.3923441,31.09072338,3101,40,402
112.9340819,23.23769764,3101,28,282
121.258895,31.02630502,3101,29,291
121.4091291,31.17360456,3101,39,397
121.4063222,31.06711851,3101,27,277
121.3824834,31.01226735,3101,14,149
121.2584742,31.02624825,3101,38,385
121.2448583,30.99323162,3101,18,181
121.3145824,31.2563274,3101,39,395
121.2797814,31.282392,3101,34,342
121.4472883,31.19573515,3101,13,135
121.4631857,31.24889721,3101,34,348
121.3916078,31.28172486,3101,24,241
121.3843396,31.16100774,3101,34,343
121.4878995,31.24916171,3101,38,382
121.3993001,31.00529772,3101,32,326
121.4878995,31.24916171,3101,35,351
121.3176681,31.13376921,3101,24,245
121.3080161,31.02019902,3101,26,268
121.1754368,31.15366965,3101,18,181
118.3617751,31.26751287,3101,38,383
121.2487215,31.36605101,3101,34,346
121.4778294,31.20789914,3101,18,182
121.4878995,31.24916171,3101,39,396
121.6125378,31.24519325,3101,34,342
121.4878995,31.24916171,3101,37,375
121.1826816,31.15267246,3101,19,195
121.2478816,31.21520489,3101,19,195
121.3018643,31.06944924,3101,34,346
121.5976163,31.21737164,3101,27,272
121.4878995,31.24916171,3101,26,266
121.4343448,31.21700621,3101,29,292
121.4878995,31.24916171,3101,27,276
121.4878995,31.24916171,3101,29,292
121.4636112,31.11625189,3101,30,302
121.1741298,31.3793971,3101,36,366
121.4878995,31.24916171,3101,33,332
121.1820825,31.44770388,3101,33,339
115.2985088,36.54569653,3101,18,181
121.1319013,31.16433413,3101,17,178
121.2544266,31.36453167,3101,36,366
121.3971602,31.07865973,3101,26,264
121.2588804,31.03085393,3101,18,181
121.4435433,31.20020055,3101,17,178
121.4090412,31.39862269,3101,33,333
121.4878995,31.24916171,3101,39,399
121.6361679,31.2720659,3101,34,344
121.4878995,31.24916171,3101,22,223
121.4878995,31.24916171,3101,34,347
121.4772857,31.26413547,3101,13,135
121.6384813,31.23089535,3101,23,231
121.7197246,31.15730617,3101,27,277
121.4878995,31.24916171,3101,20,203
121.3445418,31.11584663,3101,26,264
121.614853,31.24968353,3101,39,392
121.3084901,31.13681568,3101,38,382
121.4011954,31.08395693,3101,34,344
121.3582319,31.40570247,3101,33,333
121.4878995,31.24916171,3101,34,344
121.4601456,31.27204118,3101,34,342
121.410487,31.18311628,3101,26,266
121.294342,31.14241155,3101,24,241
121.4524314,31.10377254,3101,18,181
121.3026727,31.12691286,3101,26,265
121.4878995,31.24916171,3101,29,292
121.4754262,31.08035165,3101,26,261
121.4089568,31.17400448,3101,39,396
121.3648491,31.14298797,3101,29,292
121.4788189,31.20358528,3101,14,143
121.385655,31.29061134,3101,26,264
121.3976864,31.08223668,3101,39,396
121.0757564,31.11927145,3101,34,343
121.4878995,31.24916171,3101,34,344
121.4906361,31.26805534,3101,18,182
121.4161264,31.16971832,3101,30,303
121.1979726,31.35455171,3101,29,292
121.4878995,31.24916171,3101,34,346
121.3867759,31.0466403,3101,29,291
121.4878995,31.24916171,3101,15,152
121.2846235,31.03715445,3101,33,332
121.2450373,31.25430433,3101,34,345
121.2840786,31.18260431,3101,39,396
121.4878995,31.24916171,3101,36,366
121.1988709,31.15899342,3101,37,376
121.2615556,31.03497262,3101,33,332
121.350285,30.86224964,3101,29,291
121.4334713,31.18809963,3101,13,137
121.4381566,31.17633952,3101,39,396
121.4878995,31.24916171,3101,34,342
121.3135217,31.04488613,3101,34,346
121.4878995,31.24916171,3101,33,331
121.2516509,31.21300442,3101,24,241
121.2559906,31.44720712,3101,36,366
121.1907853,31.31732904,3101,33,339
121.2691762,31.25120279,3101,29,292
121.3528146,30.82374447,3101,14,143
121.3804996,31.15505168,3101,26,266
121.4878995,31.24916171,3101,35,354
121.4430901,31.19399071,3101,29,292
121.4878995,31.24916171,3101,26,261
121.6226187,31.25461767,3101,34,344
121.4878995,31.24916171,3101,38,387
121.4153146,31.18158613,3101,39,396
121.4434195,31.30396503,3101,20,203
121.6022678,31.21636262,3101,39,396
121.344545,31.15491096,3101,33,332
119.0455578,33.64132211,3101,29,291
121.4878995,31.24916171,3101,23,231
119.281956,33.79173677,3101,27,277
121.2943923,31.34660768,3101,33,332
121.4878995,31.24916171,3101,18,182
121.2930266,31.13973273,3101,38,381
121.2396594,30.94362358,3101,19,192
113.166643,23.19178024,3101,34,346
121.1798476,30.9032273,3101,17,172
121.2128655,31.40433879,3101,36,366
121.245068,31.15916939,3101,34,346
121.7214099,31.16794141,3101,14,141
121.4345773,30.84719628,3101,34,346
121.4878995,31.24916171,3101,33,333
121.4878995,31.24916171,3101,38,387
121.3376008,31.35815846,3101,14,146
121.4215923,31.03802352,3101,18,181
121.4492071,31.17634123,3101,13,139
121.4878995,31.24916171,3101,33,333
121.4878995,31.24916171,3101,34,346
121.3065606,31.01856537,3101,14,145
121.2915457,31.3509462,3101,38,381
121.6462231,30.9932916,3101,18,181
121.3043767,31.02501861,3101,38,383
121.4878995,31.24916171,3101,26,266
121.6941971,31.2337831,3101,39,397
121.1864916,31.14764191,3101,30,305
121.3066972,31.04764788,3101,31,314
121.2267905,31.02124463,3101,19,192
121.4878995,31.24916171,3101,38,385
121.1979643,31.35457327,3101,14,142
121.6068274,31.25013287,3101,44,443
121.3032001,31.31446075,3101,35,355
121.1052576,31.21914398,3101,34,341
121.7115351,31.11284849,3101,19,195
121.3902069,31.09255659,3101,26,268
121.3315105,31.17741587,3101,32,321
121.4513379,31.22800903,3101,29,292
121.2774224,31.02310613,3101,23,231
121.4381783,31.04689656,3101,38,382
121.2652788,31.0906336,3101,19,192
121.6199554,31.24818171,3101,22,223
121.0048279,31.03772412,3101,38,383
121.4878995,31.24916171,3101,13,135
121.279899,31.2265253,3101,34,344
121.4878995,31.24916171,3101,40,401
121.3989999,31.35358419,3101,34,343
121.4401091,31.2218523,3101,45,450
121.6179188,31.253502,3101,39,395
121.3777824,31.214386,3101,39,391
121.4197124,31.14784274,3101,15,152
121.4878995,31.24916171,3101,38,386
121.3645428,31.02094302,3101,26,265
121.3029503,31.1250611,3101,29,292
121.4878995,31.24916171,3101,20,201
121.5809894,30.93039975,3101,19,195
121.0937997,31.27135408,3101,26,264
121.7158551,31.01760438,3101,13,133
121.4878995,31.24916171,3101,38,382
121.2133772,31.26156085,3101,17,177
121.2566773,31.28139015,3101,29,292
121.371943,30.74776447,3101,29,292
121.2660687,31.02799169,3101,34,346
102.7435352,25.06399837,3101,34,344
121.4878995,31.24916171,3101,24,243
121.4878995,31.24916171,3101,35,352
121.4371056,31.19397881,3101,38,385
121.5571348,31.15675821,3101,26,264
121.4878995,31.24916171,3101,38,382
121.3893408,31.28410216,3101,23,231
121.4507085,31.09609745,3101,21,219
121.4037915,31.21912622,3101,33,339
121.2246525,31.31189682,3101,34,348
121.4878995,31.24916171,3101,33,331
121.3232499,31.16868432,3101,23,231
121.2074058,31.23520797,3101,40,404
121.6253489,31.26921288,3101,35,359
113.7778169,23.03107056,3101,34,346
121.2892028,31.18540465,3101,22,223
121.2532278,31.36746566,3101,34,348
121.4002502,31.17794851,3101,38,382
121.3599799,31.13716128,3101,40,402
121.3920741,31.04275682,3101,26,266
121.5593216,31.15230376,3101,38,382
121.4878995,31.24916171,3101,26,268
121.4878995,31.24916171,3101,33,332
121.3913413,31.01397969,3101,30,302
121.3771828,31.29219477,3101,26,264
121.6698067,31.2358165,3101,35,359
121.3062633,31.35630033,3101,38,381
121.2167855,31.2605028,3101,29,291
121.4878995,31.24916171,3101,34,346
121.4125636,31.18274513,3101,39,396
121.4878995,31.24916171,3101,29,292
121.1856425,30.98584685,3101,38,381
121.5800498,31.18784518,3101,36,366
121.379707,31.08530986,3101,26,266
121.4906361,31.26805534,3101,19,192
121.1304824,31.16833298,3101,32,326
121.2665991,31.16165238,3101,27,272
121.4535788,31.30622945,3101,19,192
121.2641317,31.03445286,3101,34,344
121.381871,31.05570174,3101,29,292
121.307985,31.04808366,3101,40,402
121.4878995,31.24916171,3101,34,346
121.6392548,31.29891778,3101,26,268
121.3160387,31.03854847,3101,26,268
121.4262585,31.06818499,3101,24,241
121.1810071,31.37203573,3101,33,339
121.3217699,31.1699336,3101,23,231
121.5152617,31.2652634,3101,26,268
121.4878995,31.24916171,3101,34,341
121.3876381,31.01616162,3101,38,382
121.3951389,31.07757113,3101,34,344
121.3981717,31.09035455,3101,33,336
121.3202203,31.09805752,3101,31,314
121.4878995,31.24916171,3101,33,339
121.4878995,31.24916171,3101,27,271
121.2328229,31.29784379,3101,34,343
121.4878995,31.24916171,3101,32,326
121.4878995,31.24916171,3101,40,401
121.1324183,30.90192573,3101,29,292
121.2787366,31.04352633,3101,29,291
121.2802501,31.03730623,3101,29,292
121.4878995,31.24916171,3101,34,346
121.4559198,31.30107905,3101,21,213
121.2144233,31.43235793,3101,39,397
121.263699,31.02631601,3101,34,344
121.3424435,30.70855338,3101,29,292
121.1362279,31.17377943,3101,33,335
121.6083707,31.15806714,3101,20,203
121.3429106,30.85804633,3101,27,272
121.2925468,31.17754243,3101,39,397
121.3329377,30.89357875,3101,17,172
121.4500571,31.29453304,3101,39,397
121.3263997,30.72820429,3101,29,292
121.4879314,31.23983052,3101,40,404
121.4878995,31.24916171,3101,15,151
121.4878995,31.24916171,3101,39,396
121.2487853,31.23613784,3101,29,292
121.2843877,31.02525686,3101,33,331
121.7222077,31.25011874,3101,29,292
116.4886888,39.91531737,3101,27,271
121.4440599,30.91916336,3101,35,352
121.4738692,31.20123453,3101,38,387
121.4878995,31.24916171,3101,26,264
121.5982405,31.21319745,3101,27,276
121.3941754,31.07473146,3101,26,264
121.3017617,31.1253034,3101,38,387
121.3543245,31.36989586,3101,30,302
121.4878995,31.24916171,3101,34,344
121.5348743,30.85235019,3101,33,338
121.4878995,31.24916171,3101,15,151
121.427581,31.29475872,3101,26,264
121.2801674,31.03979123,3101,39,397
121.4878995,31.24916171,3101,22,223
121.3168754,31.12719532,3101,35,354
121.4878995,31.24916171,3101,29,292
121.568068,31.1532754,3101,30,303
121.3728055,31.00779048,3101,38,381
121.6330816,31.25141913,3101,27,276
121.4878995,31.24916171,3101,30,304
121.4878995,31.24916171,3101,30,306
121.3541829,31.14440686,3101,14,142
121.3352849,31.3599504,3101,33,331
121.2157169,30.99942628,3101,17,178
121.4905199,31.21328862,3101,24,244
121.4878995,31.24916171,3101,39,395
121.4878995,31.24916171,3101,26,265
118.458658,31.39285301,3101,36,366
121.4878995,31.24916171,3101,28,282
121.6586684,31.24010593,3101,38,382
121.5633879,31.24203701,3101,38,385
121.6974952,31.21895483,3101,39,395
